county,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
Iredell,3,13.00,60044,490366,Troutman Middle,Troutman,"305 Rumple St, Troutman, NC 28166",-80.8853386,35.6975947,Iredell-Statesville Schools,47.10,D,50.40,3.00
Iredell,3,13.00,60044,490364,Troutman Elementary,Troutman,"220 S Main St, Troutman, NC 28166",-80.8855979,35.6997305,Iredell-Statesville Schools,42.10,C,58.70,3.00
Iredell,3,13.00,60044,49B000,American Renaissance School,Statesville,"132 East Broad Street, Statesville, NC 28677",-80.8867649,35.7847122,Charter Schools,13.90,B,65.40,2.00
Iredell,3,13.00,60044,490337,Lakeshore Elementary,Mooresville,"252 Lakeshore School Road, Mooresville, NC 28117",-80.8867743,35.6078912,Iredell-Statesville Schools,15.20,B,68.20,2.00
Iredell,3,13.00,60044,490310,Career Academy and Technical School,Troutman,"350 Old Murdock Rd, Troutman, NC 28166",-80.887285,35.714622,Iredell-Statesville Schools,6.30,C,43.00,3.00
Iredell,3,13.00,60044,490338,Lakeshore Middle,Mooresville,"244 Lakeshore School Drive, Mooresville, NC 28117",-80.8874397,35.6082534,Iredell-Statesville Schools,25.00,C,64.80,2.00
Iredell,3,13.00,60044,490354,Statesville High,Statesville,"474 N Center St, Statesville, NC 28677",-80.8918139,35.7935193,Iredell-Statesville Schools,62.50,D,27.80,4.00
Iredell,3,13.00,60044,490320,Collaborative College for Technology,Statesville,"500 West Broad Street, Statesville, NC 28677",-80.893367,35.7830255,Iredell-Statesville Schools,25.00,A,>95,1.00
Iredell,3,13.00,60044,490355,Crossroads Arts Sciences Early College,Statesville,"476 N Center St, Statesville, NC 28677",-80.893496,35.7923821,Iredell-Statesville Schools,38.00,A,92.70,1.00
Iredell,3,13.00,60044,490336,Lake Norman Elementary,Mooresville,"255 Oak Tree Road, Mooresville, NC 28117",-80.8975698,35.5807394,Iredell-Statesville Schools,10.70,B,77.70,2.00
Iredell,3,13.00,60044,490335,Lake Norman High,Mooresville,"186 Doolie Road, Mooresville, NC 28117",-80.9027119,35.5964827,Iredell-Statesville Schools,8.50,B,72.10,2.00
Iredell,3,13.00,60044,490345,N B Mills Elementary,Statesville,"1410 Pearl St, Statesville, NC 28677",-80.9112357,35.7881576,Iredell-Statesville Schools,87.90,F,28.20,4.00
Iredell,3,13.00,60044,490390,Woodland Heights Elementary,Mooresville,"288 Forest Lake Boulevard, Mooresville, NC 28117",-80.9229339,35.5699008,Iredell-Statesville Schools,7.10,B,76.40,2.00
Iredell,3,13.00,60044,490316,Central Elementary,Statesville,"4083 Wilkesboro Hwy, Statesville, NC 28625",-80.9620769,35.927132,Iredell-Statesville Schools,33.80,A,83.30,1.00
Iredell,3,13.00,60044,490312,Celeste Henkel Elementary,Statesville,"1503 Old Mountain Road, Statesville, NC 28677",-80.9756552,35.7551936,Iredell-Statesville Schools,59.80,C,61.00,2.00
Iredell,3,13.00,60044,490384,West Iredell Middle,Statesville,"303 Watermelon Rd, Statesville, NC 28677",-80.986266,35.78519,Iredell-Statesville Schools,60.60,C,50.20,3.00
Iredell,3,13.00,60044,490362,South Iredell High,Statesville,"299 Old Mountain Rd, Statesville, NC 28677",-80.9908413,35.7685462,Iredell-Statesville Schools,23.00,B,61.10,2.00
Iredell,3,13.00,60044,490380,West Iredell High,Statesville,"213 Warrior Dr, Statesville, NC 28677",-80.9915287,35.7938703,Iredell-Statesville Schools,48.10,C,42.10,3.00
Iredell,3,13.00,60044,490348,Scotts Elementary,Statesville,"4743 Taylorsville Hwy, Statesville, NC 28625",-81.01233,35.844344,Iredell-Statesville Schools,62.20,B,64.40,2.00
Iredell,3,13.00,60044,490356,Sharon Elementary,Statesville,"880 Sharon Sch Rd, Statesville, NC 28677",-81.0604203,35.7706736,Iredell-Statesville Schools,49.10,B,73.40,2.00
Jackson,2,20.40,44502,50A000,Summit Charter,Cashiers,"370 Mitten Lane, Cashiers, NC 28717",-83.1046636,35.1004404,Charter Schools,8.10,C,64.50,2.00
Jackson,2,20.40,44502,500302,Blue Ridge Early College,Cashiers,"95 Bobcat Dr, Cashiers, NC 28717",-83.1202056,35.1284311,Jackson County Schools,25.80,D,51.40,3.00
Jackson,2,20.40,44502,500316,Blue Ridge School,Cashiers,"95 Bobcat Drive, Cashiers, NC 28717",-83.1202056,35.1284311,Jackson County Schools,42.00,D,49.00,3.00
Jackson,2,20.40,44502,500332,Scotts Creek Elementary,Sylva,"516 Parris Branch, Sylva, NC 28779",-83.1777121,35.409624,Jackson County Schools,64.10,C,51.00,3.00
Jackson,2,20.40,44502,500304,Cullowhee Valley School,Cullowhee,"240 Wisdom Drive, Cullowhee, NC 28723",-83.180794,35.293741,Jackson County Schools,59.70,C,56.20,3.00
Jackson,2,20.40,44502,500314,Fairview Elementary,Sylva,"251 Big Orange Way, Sylva, NC 28779",-83.1953264,35.3552202,Jackson County Schools,55.50,C,60.60,2.00
Jackson,2,20.40,44502,50Z000,Catamount School,Sylva,"100 Smoky Mountain Dr, Sylva, NC 28779",-83.199302,35.3535224,Lab Schools,45.50,D,46.40,3.00
Jackson,2,20.40,44502,500340,Smoky Mountain High School,Sylva,"100 Smoky Mountain Drive, Sylva, NC 28779",-83.199302,35.3535224,Jackson County Schools,40.60,B,69.90,2.00
Jackson,2,20.40,44502,500323,Jackson Co Early College,Sylva,"404 College Drive, Sylva, NC 28779",-83.2050376,35.3483207,Jackson County Schools,21.90,A,85.90,1.00
Jackson,2,20.40,44502,500337,Smokey Mountain Elementary,Whittier,"884 US Hwy 441N, Whittier, NC 28789",-83.3240769,35.4292046,Jackson County Schools,36.00,D,40.40,3.00
Johnston,3,15.40,60296,51B000,Johnston Charter Academy,Clayton,"40 Scholar Dr, Clayton, NC 27520",aaUnknown,aaUnknown,Charter Schools,23.20,C,60.80,2.00
Johnston,3,15.40,60296,510356,Glendale-Kenly Elementary,Kenly,"2001 Bay Valley Rd, Kenly, NC 27542",-78.1557444,35.621534,Johnston County Schools,63.00,C,54.20,3.00
Johnston,3,15.40,60296,510376,Princeton High,Princeton,"101 Dr Donnie H Jones Jr Blvd, Princeton, NC 27569",-78.1583737,35.4670876,Johnston County Schools,44.70,C,56.50,3.00
Johnston,3,15.40,60296,510374,Princeton Elementary,Princeton,"650 Holt's Pond Rd, Princeton, NC 27569",-78.176366,35.464793,Johnston County Schools,51.90,C,52.70,3.00
Johnston,3,15.40,60296,510368,North Johnston High,Kenly,"5915 US Hwy 301 N, Kenly, NC 27542",-78.1839837,35.5730057,Johnston County Schools,49.90,C,38.10,4.00
Johnston,3,15.40,60296,510343,Micro Elementary,Micro,"301 E Main St, Micro, NC 27555",-78.2012374,35.5588812,Johnston County Schools,69.00,D,36.00,4.00
Johnston,3,15.40,60296,510344,North Johnston Middle,Micro,"435 Oil Company Road, Micro, NC 27555",-78.2090722,35.5637019,Johnston County Schools,61.10,F,31.80,4.00
Johnston,3,15.40,60296,510372,Pine Level Elementary,Pine Level,"304 West Blanche Street, PO Box 69, Pine Level, NC 27568",-78.2478482,35.5124922,Johnston County Schools,56.90,C,47.70,3.00
Johnston,3,15.40,60296,510390,Selma Middle School,Selma,"1533 Hwy 301 N, Selma, NC 27576",-78.2748438,35.5503635,Johnston County Schools,68.90,F,23.60,4.00
Johnston,3,15.40,60296,510388,Selma Elementary,Selma,"311 W Richardson St, Selma, NC 27576",-78.2823172,35.5409764,Johnston County Schools,67.20,D,37.90,4.00
Johnston,3,15.40,60296,510332,Corinth-Holders Elementary,Zebulon,"3976 NC 231, Zebulon, NC 27597",-78.297015,35.7331302,Johnston County Schools,59.10,D,44.30,3.00
Johnston,3,15.40,60296,51A000,Neuse Charter School,Smithfield,"909 Booker Dairy Rd, Smithfield, NC 27577",-78.3212911,35.5338705,Charter Schools,19.70,C,68.40,2.00
Johnston,3,15.40,60296,510399,Smithfield-Selma High,Smithfield,"700 Booker Dairy Rd, Smithfield, NC 27577",-78.3240341,35.5297932,Johnston County Schools,68.00,C,38.80,4.00
Johnston,3,15.40,60296,510367,Johnston Co Early College Academy,Smithfield,"245 College Rd, Smithfield, NC 27577",-78.3309705,35.5019508,Johnston County Schools,37.30,A,90.10,1.00
Johnston,3,15.40,60296,510325,Johnston County Schools Career Technical,Smithfield,"245 College Road, Smithfield, NC 27577",-78.3309705,35.5019508,Johnston County Schools,35.60,A,89.50,1.00
Johnston,3,15.40,60296,510397,Smithfield Middle,Smithfield,"1455 Buffalo Rd, Smithfield, NC 27577",-78.3350609,35.5288456,Johnston County Schools,81.30,D,41.00,3.00
Johnston,3,15.40,60296,510333,Corinth Holders High,Wendell,"6875 Applewhite Rd, Wendell, NC 27591",-78.33781,35.724761,Johnston County Schools,23.00,B,62.70,2.00
Johnston,3,15.40,60296,510382,The Innovation Academy at South Campus,Smithfield,"521 Martin Luther King Dr, Smithfield, NC 27577",-78.3404495,35.5020848,Johnston County Schools,44.90,C,63.30,2.00
Johnston,3,15.40,60296,510377,River Dell Elementary,Clayton,"12100 Buffalo Road, Clayton, NC 27527",-78.3512646,35.6672328,Johnston County Schools,22.20,B,65.90,2.00
Johnston,3,15.40,60296,510404,South Smithfield Elementary,Smithfield,"201 W Sanders St, Smithfield, NC 27577",-78.3582032,35.500592,Johnston County Schools,66.10,D,34.80,4.00
Johnston,3,15.40,60296,510408,Wilson's Mills Elementary,Wilson's Mills,"4654 Wilson's Mills Rd, Wilson's Mills, NC 27593",-78.358707,35.58402,Johnston County Schools,75.60,D,41.90,3.00
Johnston,3,15.40,60296,510364,Archer Lodge Middle,Wendell,"762 Wendell Rd, Wendell, NC 27591",-78.3658676,35.7038238,Johnston County Schools,30.90,C,54.70,3.00
Johnston,3,15.40,60296,510373,Powhatan Elementary,Clayton,"3145 Vinson Rd, Clayton, NC 27527",-78.392339,35.627398,Johnston County Schools,20.50,C,65.90,2.00
Johnston,3,15.40,60296,510336,East Clayton Elementary,Clayton,"2075 NC Highway 42 East, Clayton, NC 27527",-78.4025636,35.6490253,Johnston County Schools,26.10,C,58.10,3.00
Johnston,3,15.40,60296,510342,Four Oaks Middle,Four Oaks,"1475 Boyette Road, Four Oaks, NC 27524",-78.404012,35.448782,Johnston County Schools,60.00,C,50.80,3.00
Johnston,3,15.40,60296,510396,West Smithfield Elementary,Smithfield,"2665 Galilee Road, Smithfield, NC 27577",-78.406682,35.501511,Johnston County Schools,70.70,D,27.70,4.00
Johnston,3,15.40,60296,510378,Riverwood Elementary,Clayton,"108 Athletic Club Blvd, Clayton, NC 27527",-78.421791,35.69193,Johnston County Schools,20.30,B,71.00,2.00
Johnston,3,15.40,60296,510379,Riverwood Middle,Clayton,"204 Athletic Club Blvd, Clayton, NC 27527",-78.4226821,35.6935319,Johnston County Schools,27.20,B,62.50,2.00
Johnston,3,15.40,60296,510340,Four Oaks Elementary,Four Oaks,"180 Hatcher St, Four Oaks, NC 27524",-78.4324727,35.4506865,Johnston County Schools,65.10,C,51.10,3.00
Johnston,3,15.40,60296,510330,Cooper Academy,Clayton,"849 North Mial St, Clayton, NC 27520",-78.451331,35.656123,Johnston County Schools,59.20,D,31.00,4.00
Johnston,3,15.40,60296,510360,Meadow School,Benson,"7507 NC Hwy 50 S, Benson, NC 27504",-78.4530808,35.3209697,Johnston County Schools,60.40,C,52.40,3.00
Johnston,3,15.40,60296,510324,Clayton High,Clayton,"600 S Fayetteville St, Clayton, NC 27520",-78.4653372,35.649933,Johnston County Schools,26.60,C,57.40,3.00
Johnston,3,15.40,60296,510326,West Clayton Elementary,Clayton,"1012 S Lombard St, Clayton, NC 27520",-78.4698663,35.6434764,Johnston County Schools,43.20,D,48.40,3.00
Johnston,3,15.40,60296,510411,Swift Creek Middle,Clayton,"325 Norris Rd, Clayton, NC 27520",-78.472882,35.5766291,Johnston County Schools,38.60,C,57.20,3.00
Johnston,3,15.40,60296,510412,Clayton Middle,Clayton,"490 Guy Rd, Clayton, NC 27520",-78.4851543,35.6449995,Johnston County Schools,44.80,D,44.30,3.00
Johnston,3,15.40,60296,510402,South Johnston High,Four Oaks,"10381 US Hwy 301 S, Four Oaks, NC 27524",-78.4955689,35.4158295,Johnston County Schools,49.30,C,37.70,4.00
Johnston,3,15.40,60296,510327,Cleveland High,Clayton,"1892 Polenta Rd, Clayton, NC 27520",-78.4995228,35.5536479,Johnston County Schools,24.60,B,65.10,2.00
Johnston,3,15.40,60296,510410,Polenta Elementary,Garner,"105 Josephine Road, Garner, NC 27529",-78.5125549,35.5677849,Johnston County Schools,35.30,D,51.50,3.00
Johnston,3,15.40,60296,510310,Benson Middle,Benson,"1600 N Wall Street, Benson, NC 27504",-78.532152,35.389153,Johnston County Schools,63.20,D,39.50,4.00
Johnston,3,15.40,60296,510406,West Johnston High,Benson,"5935 Raleigh Road, Benson, NC 27504",-78.5381849,35.5237203,Johnston County Schools,28.90,C,55.10,3.00
Johnston,3,15.40,60296,510328,Cleveland Elementary,Clayton,"10225 Cleveland Rd, Clayton, NC 27520",-78.542261,35.578121,Johnston County Schools,26.90,B,72.40,2.00
Johnston,3,15.40,60296,510329,Cleveland Middle,Garner,"2323 Cornwallis Road, Garner, NC 27529",-78.549963,35.575294,Johnston County Schools,21.80,B,65.10,2.00
Johnston,3,15.40,60296,510308,Benson Elementary,Benson,"2040 Hwy 50 N, Benson, NC 27504",-78.5550559,35.400258,Johnston County Schools,67.70,D,37.10,4.00
Johnston,3,15.40,60296,510414,West View Elementary,Garner,"11755 Cleveland Road, Garner, NC 27529",-78.56448,35.594593,Johnston County Schools,26.60,C,61.70,2.00
Johnston,3,15.40,60296,510358,McGee's Crossroads Elem,Angier,"10330 NC Hwy 50 North, Angier, NC 27501",-78.577203,35.513214,Johnston County Schools,44.40,C,53.80,3.00
Johnston,3,15.40,60296,510359,McGee's Crossroads Middle,Benson,"13353 NC Highway 210, Benson, NC 27504",-78.577559,35.5163362,Johnston County Schools,37.30,C,56.10,3.00
Johnston,3,15.40,60296,510334,Dixon Road Elementary,Willow Spring,"835 Dixon Road, Willow Spring, NC 27592",-78.594282,35.532579,Johnston County Schools,37.80,C,60.00,2.00
Jones,1,28.80,43302,520304,Pollocksville Elementary,Pollocksville,"300 Trent St, Pollocksville, NC 28573",-77.225621,35.004931,Jones County Schools,65.60,C,55.70,3.00
Jones,1,28.80,43302,520328,Maysville Elementary,Maysville,"814 Sixth Street, Maysville, NC 28555",-77.236835,34.9053169,Jones County Schools,73.00,C,59.90,3.00
Jones,1,28.80,43302,520320,Jones Senior High,Trenton,"1490 Hwy 58 South, Trenton, NC 28585",-77.3340229,35.0332811,Jones County Schools,64.70,B,47.20,3.00
Jones,1,28.80,43302,520336,Trenton Elementary,Trenton,"188 Elementary Sch Lane, Trenton, NC 28585",-77.3463628,35.0663688,Jones County Schools,79.10,C,63.20,2.00
Jones,1,28.80,43302,520324,Jones Middle,Trenton,"190 Old New Bern Rd, Trenton, NC 28585",-77.3477866,35.0670396,Jones County Schools,70.30,C,58.20,3.00
Jones,1,28.80,43302,520308,Comfort Elementary,Comfort,"4384 Hwy 41 West, Comfort, NC 28522",-77.5120497,35.0075269,Jones County Schools,71.20,C,55.80,3.00
Lee,2,22.20,48984,53B000,Ascend Leadership Academy Lee County,aaUnknown,aaUnknown,aaUnknown,aaUnknown,Charter Schools,17.40,D,54.10,3.00
Lee,2,22.20,48984,530308,Broadway Elementary,Broadway,"307 S Main St, Broadway, NC 27505",-79.0527647,35.4522216,Lee County Schools,72.80,C,48.90,3.00
Lee,2,22.20,48984,530314,East Lee Middle,Sanford,"1337 Broadway Rd, Sanford, NC 27330",-79.1138168,35.4610356,Lee County Schools,66.60,D,49.10,3.00
Lee,2,22.20,48984,530335,Lee Early College,Sanford,"1105 Kelly Drive, Sanford, NC 27330",-79.1452451,35.471033,Lee County Schools,56.20,A,88.90,1.00
Lee,2,22.20,48984,530312,Deep River Elementary,Sanford,"4000 Deep River Rd, Sanford, NC 27330",-79.1459458,35.5910402,Lee County Schools,78.70,C,59.90,3.00
Lee,2,22.20,48984,530336,Lee County High,Sanford,"1708 Nash Street, Sanford, NC 27330",-79.148382,35.4663929,Lee County Schools,56.20,C,42.80,3.00
Lee,2,22.20,48984,530340,J Glenn Edwards Elementary,Sanford,"3115 Cemetery Rd, Sanford, NC 27332",-79.1506642,35.4390885,Lee County Schools,79.20,C,61.10,2.00
Lee,2,22.20,48984,530343,Southern Lee High School,Sanford,"2301 Tramway Road, Sanford, NC 27332",-79.1855845,35.435039,Lee County Schools,64.50,C,44.50,3.00
Lee,2,22.20,48984,530302,BT Bullock Elementary,Sanford,"1410 McNeill Road, Sanford, NC 27330",-79.1860668,35.5065323,Lee County Schools,73.20,C,58.50,3.00
Lee,2,22.20,48984,530341,SanLee Middle School,Sanford,"2309 Tramway Rd, Sanford, NC 27332",-79.188447,35.4371297,Lee County Schools,73.50,C,52.70,3.00
Lee,2,22.20,48984,530320,Greenwood Elementary,Sanford,"1127 Greenwood Rd, Sanford, NC 27330",-79.1940397,35.3887317,Lee County Schools,77.80,C,59.40,3.00
Lee,2,22.20,48984,530356,West Lee Middle,Sanford,"3301 Wicker St, Sanford, NC 27330",-79.2150667,35.468466,Lee County Schools,68.50,D,48.50,3.00
Lee,2,22.20,48984,530354,J R Ingram Jr Elementary,Sanford,"3309 Wicker St, Sanford, NC 27330",-79.2157338,35.4652538,Lee County Schools,69.70,C,57.40,3.00
Lee,2,22.20,48984,530346,Tramway Elementary,Sanford,"360 Center Church Road, Sanford, NC 27330",-79.2263469,35.4380038,Lee County Schools,45.50,B,67.30,2.00
Lenoir,1,37.20,40433,540308,Contentnea-Savannah School,Kinston,"3400 Ferrell Road, Kinston, NC 28501",-77.5211855,35.3200449,Lenoir County Public Schools,72.50,C,48.70,3.00
Lenoir,1,37.20,40433,540330,Rochelle Middle,Kinston,"301 N Rochelle Blvd, Kinston, NC 28501",-77.561315,35.2629181,Lenoir County Public Schools,91.60,F,26.40,4.00
Lenoir,1,37.20,40433,540325,Northeast Elementary,Kinston,"1002 E Highland Ave, Kinston, NC 28501",-77.5621283,35.2813382,Lenoir County Public Schools,93.70,D,31.50,4.00
Lenoir,1,37.20,40433,540340,Southwood Elementary,Kinston,"1245 Hwy 58 South, Kinston, NC 28504",-77.564869,35.208074,Lenoir County Public Schools,61.20,C,56.70,3.00
Lenoir,1,37.20,40433,54A000,Children's Village Academy,Kinston,"701 North Adkin Street, Kinston, NC 28501",-77.5671434,35.2667229,Charter Schools,91.30,F,27.80,4.00
Lenoir,1,37.20,40433,540317,Lenoir County Early College High,Kinston,"231 Hwy 58 South, Kinston, NC 28502",-77.5710848,35.2338387,Lenoir County Public Schools,55.40,A,89.20,1.00
Lenoir,1,37.20,40433,540338,Southeast Elementary,Kinston,"201 McDaniels Street, Kinston, NC 28501",-77.571454,35.257961,Lenoir County Public Schools,>95,D,36.90,4.00
Lenoir,1,37.20,40433,540315,Kinston High,Kinston,"2601 N Queen St, Kinston, NC 28501",-77.575268,35.2956029,Lenoir County Public Schools,86.00,D,27.10,4.00
Lenoir,1,37.20,40433,540326,Northwest Elementary,Kinston,"1701 Old Well Rd, Kinston, NC 28504",-77.6033103,35.2783438,Lenoir County Public Schools,82.00,D,41.50,3.00
Lenoir,1,37.20,40433,540344,Woodington Middle,Kinston,"4939 Hwy 258 South, Kinston, NC 28504",-77.633921,35.15916,Lenoir County Public Schools,61.30,C,53.20,3.00
Lenoir,1,37.20,40433,540324,North Lenoir High,La Grange,"2400 Institute Road, La Grange, NC 28551",-77.678258,35.341328,Lenoir County Public Schools,60.70,C,36.30,4.00
Lenoir,1,37.20,40433,540304,Banks Elementary,Kinston,"2148 Falling Creek Rd, Kinston, NC 28504",-77.6799582,35.2807256,Lenoir County Public Schools,55.30,C,59.60,3.00
Lenoir,1,37.20,40433,540336,South Lenoir High,Deep Run,"3355 Old Hwy 11 South, Deep Run, NC 28525",-77.704149,35.146012,Lenoir County Public Schools,51.40,B,51.10,3.00
Lenoir,1,37.20,40433,540328,Pink Hill Elementary,Pink Hill,"2666 HC Turner Road, Pink Hill, NC 28572",-77.7370713,35.0785278,Lenoir County Public Schools,68.10,C,59.60,3.00
Lenoir,1,37.20,40433,540320,Moss Hill Elementary,Kinston,"6040 Hwy 55 West, Kinston, NC 28504",-77.7531162,35.1953933,Lenoir County Public Schools,72.00,B,66.80,2.00
Lenoir,1,37.20,40433,540312,E B Frink Middle,La Grange,"102 N Martin Luther King Jr Dr, La Grange, NC 28551",-77.7930737,35.3154999,Lenoir County Public Schools,66.30,C,53.30,3.00
Lenoir,1,37.20,40433,540316,La Grange Elementary,La Grange,"402 W Railroad St, La Grange, NC 28551",-77.7966394,35.3111927,Lenoir County Public Schools,76.80,C,47.30,3.00
Lincoln,3,13.50,62963,55A000,Lincoln Charter School,Denver,"7834 Galway Lane, Denver, NC 28037",-80.9977259,35.4866232,Charter Schools,6.90,B,79.10,2.00
Lincoln,3,13.50,62963,550362,St James Elementary,Denver,"1774 St James Church Road, Denver, NC 28037",-81.0161972,35.4852887,Lincoln County Schools,20.30,B,79.80,2.00
Lincoln,3,13.50,62963,550314,Catawba Springs Elementary,Denver,"206 North Little Egypt Rd, Denver, NC 28037",-81.0212026,35.455777,Lincoln County Schools,27.40,B,80.90,1.00
Lincoln,3,13.50,62963,550320,East Lincoln High,Denver,"6471 Hwy 73, Denver, NC 28037",-81.0247213,35.4551672,Lincoln County Schools,23.70,B,62.50,2.00
Lincoln,3,13.50,62963,550322,East Lincoln Middle,Iron Station,"4137 Hwy 73, Iron Station, NC 28080",-81.0940048,35.4757956,Lincoln County Schools,30.70,B,72.80,2.00
Lincoln,3,13.50,62963,550344,North Lincoln High,Lincolnton,"2737 Lee Lawing Road, Lincolnton, NC 28092",-81.1197799,35.5334686,Lincoln County Schools,18.60,B,74.90,2.00
Lincoln,3,13.50,62963,550350,North Lincoln Middle,Denver,"1503 Amity Church Road, Denver, NC 28037",-81.1203833,35.5117033,Lincoln County Schools,27.10,B,74.30,2.00
Lincoln,3,13.50,62963,550349,Pumpkin Center Intermediate,Lincolnton,"3980 King Wilkinson Road, Lincolnton, NC 28092",-81.1353201,35.5176518,Lincoln County Schools,36.00,B,67.70,2.00
Lincoln,3,13.50,62963,550356,Rock Springs Elementary,Denver,"3633 Hwy 16 N, Denver, NC 28037",-81.1899478,35.8728181,Lincoln County Schools,16.10,A,83.70,1.00
Lincoln,3,13.50,62963,550316,GE Massey Elementary,Lincolnton,"130 Newbold St, Lincolnton, NC 28092",-81.2373406,35.4783423,Lincoln County Schools,73.20,C,58.20,3.00
Lincoln,3,13.50,62963,550360,S Ray Lowder Elementary,Lincolnton,"350 Kennedy Dr, Lincolnton, NC 28092",-81.244483,35.463094,Lincoln County Schools,46.80,C,53.30,3.00
Lincoln,3,13.50,62963,550332,Lincolnton High,Lincolnton,"803 N Aspen St, Lincolnton, NC 28092",-81.260353,35.47962,Lincoln County Schools,60.50,C,53.80,3.00
Lincoln,3,13.50,62963,550312,Battleground Elementary,Lincolnton,"201 Jeb Seagle Dr, Lincolnton, NC 28092",-81.2624659,35.4801701,Lincoln County Schools,65.60,D,44.30,3.00
Lincoln,3,13.50,62963,550334,Lincolnton Middle,Lincolnton,"2361 Startown Road, Lincolnton, NC 28092",-81.2647887,35.5206703,Lincoln County Schools,72.10,C,58.40,3.00
Lincoln,3,13.50,62963,550336,Love Memorial Elementary,Lincolnton,"1463 Love Memorial Sch Rd, Lincolnton, NC 28092",-81.27549,35.448966,Lincoln County Schools,69.50,B,66.90,2.00
Lincoln,3,13.50,62963,550340,Childers Elementary,Lincolnton,"2595 Rock Dam Road, Lincolnton, NC 28092",-81.316265,35.480428,Lincoln County Schools,59.90,C,56.30,3.00
Lincoln,3,13.50,62963,550364,Union Elementary,Vale,"4875 Reepsville Rd, Vale, NC 28168",-81.368549,35.517346,Lincoln County Schools,53.20,B,79.50,2.00
Lincoln,3,13.50,62963,550372,West Lincoln Middle,Lincolnton,"260 Shoal Rd, Lincolnton, NC 28092",-81.389009,35.482262,Lincoln County Schools,54.50,C,59.10,3.00
Lincoln,3,13.50,62963,550368,West Lincoln High,Lincolnton,"172 Shoal Rd, Lincolnton, NC 28092",-81.389974,35.485337,Lincoln County Schools,46.60,C,53.20,3.00
Lincoln,3,13.50,62963,550342,North Brook Elementary,Vale,"642 Hwy 274, Vale, NC 28168",-81.4529566,35.4950086,Lincoln County Schools,66.80,C,60.10,2.00
Lincoln,3,13.50,62963,550328,Iron Station Elementary,Iron Station,"4207 Hwy 27 E, Iron Station, NC 28080",-82.607021,29.6944631,Lincoln County Schools,52.30,C,61.50,2.00
Macon,2,26.50,46426,560324,Highlands School,Highlands,"545 Pierson Dr, Highlands, NC 28741",-83.1966326,35.0470281,Macon County Schools,41.20,B,74.50,2.00
Macon,2,26.50,46426,560330,Macon Middle School,Franklin,"1345 Wells Grove Rd, Franklin, NC 28734",-83.3583249,35.161215,Macon County Schools,58.30,B,63.90,2.00
Macon,2,26.50,46426,560331,Mountain View Intermediate,Franklin,"161 Clarks Chapel Road, Franklin, NC 28734",-83.3609692,35.1630326,Macon County Schools,62.00,C,58.50,3.00
Macon,2,26.50,46426,560316,East Franklin Elementary,Franklin,"100 Watauga St, Franklin, NC 28734",-83.37192,35.189442,Macon County Schools,42.40,D,44.70,3.00
Macon,2,26.50,46426,560320,Franklin High,Franklin,"100 Panther Drive, Franklin, NC 28734",-83.3821942,35.1764261,Macon County Schools,47.30,B,63.80,2.00
Macon,2,26.50,46426,560329,Macon Early College High School,Franklin,"77 Siler Farm Road, Franklin, NC 28734",-83.3834774,35.1582638,Macon County Schools,30.10,A,>95,1.00
Macon,2,26.50,46426,560338,South Macon Elementary,Franklin,"855 Addington Bridge Road, Franklin, NC 28734",-83.401207,35.112609,Macon County Schools,68.40,B,74.70,2.00
Macon,2,26.50,46426,560328,Iotla Valley Elementary,Franklin,"1166 Iotla Church Road, Franklin, NC 28734",-83.415392,35.228054,Macon County Schools,63.60,C,55.10,3.00
Macon,2,26.50,46426,560304,Cartoogechaye Elementary,Franklin,"3295 Old Murphy Road, Franklin, NC 28734",-83.434981,35.1668258,Macon County Schools,55.00,C,60.50,2.00
Macon,2,26.50,46426,560332,Nantahala School,Topton,"213 Windingstairs Rd, Topton, NC 28781",-83.6345508,35.2535879,Macon County Schools,53.90,C,67.10,2.00
Madison,2,22.40,44693,570320,Mars Hill Elementary,Mars Hill,"200 School House Lane, Mars Hill, NC 28754",-82.551614,35.8345131,Madison County Schools,49.60,B,72.30,2.00
Madison,2,22.40,44693,570318,Madison High School,Marshall,"5740 US Hwy 25-70, Marshall, NC 28753",-82.6729452,35.8149074,Madison County Schools,48.00,C,46.50,3.00
Madison,2,22.40,44693,570317,Madison Early College High,Marshall,"5734 US 25/70 Hwy, Marshall, NC 28753",-82.6757026,35.8142294,Madison County Schools,36.20,A,82.90,1.00
Madison,2,22.40,44693,570319,Madison Middle School,Marshall,"95 Upper Brush Creek Rd, Marshall, NC 28753",-82.7147888,35.8397785,Madison County Schools,53.60,C,57.70,3.00
Madison,2,22.40,44693,570306,Brush Creek Elementary,Marshall,"265 Upper Brush Creek Road, Marshall, NC 28753",-82.7151272,35.8422761,Madison County Schools,56.60,B,80.90,1.00
Madison,2,22.40,44693,570312,Hot Springs Elementary,Hot Springs,"63 Serpentine Ave, Hot Springs, NC 28743",-82.8319214,35.8922566,Madison County Schools,48.90,B,80.10,1.00
Martin,1,30.20,43569,580324,Jamesville Elementary,Jamesville,"1220 Hardison St, Jamesville, NC 27846",-76.9010842,35.8097313,Martin County Schools,36.80,C,58.80,3.00
