EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
2,45.20,0.80,11.80,1.00,4.80,12.60,9.20,35.70,2,18.70,57710
3,45.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,45.20,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
2,45.20,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
3,45.20,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
3,45.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,45.10,2.70,5.20,0.80,16.10,8.70,7.60,33.10,2,22.50,50748
1,45.10,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
2,45.10,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
1,45.10,7.80,0.00,1.50,15.20,11.80,13.80,6.70,3,20.10,47183
2,45.00,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
3,45.00,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
3,45.00,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
3,45.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,45.00,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,45.00,9.10,0.00,0.70,9.00,14.30,7.70,7.30,2,23.30,44756
2,44.90,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,44.90,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
3,44.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,44.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,44.90,13.80,16.70,1.40,24.40,14.00,10.60,26.30,1,27.10,42728
3,44.80,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,44.80,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
2,44.70,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
3,44.70,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,44.70,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
4,44.70,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
3,44.60,2.60,0.00,0.00,21.80,13.70,6.90,49.70,1,36.60,36765
2,44.60,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
1,44.60,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
3,44.60,2.60,0.00,0.70,13.00,11.50,9.70,8.70,2,21.30,51398
3,44.50,3.10,0.00,1.20,31.10,16.80,13.90,15.20,2,20.20,49070
3,44.50,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,44.50,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,44.40,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
3,44.40,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,44.40,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
2,44.40,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
3,44.40,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,44.40,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,44.30,1.30,27.70,2.60,13.10,18.00,14.50,63.40,1,34.00,38818
3,44.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,44.30,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
1,44.20,5.20,29.20,0.80,23.30,8.90,5.80,44.90,1,25.60,43303
2,44.20,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,44.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,44.20,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
2,44.20,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,44.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,44.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,44.10,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
2,44.00,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
3,44.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,44.00,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,43.90,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
1,43.90,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
2,43.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,43.90,2.80,7.10,0.50,19.10,17.20,7.60,11.90,1,20.30,43328
2,43.80,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
1,43.80,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
3,43.80,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
2,43.80,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
3,43.70,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,43.70,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,43.60,0.80,11.80,1.00,4.80,12.60,9.20,35.70,2,18.70,57710
3,43.60,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
4,43.50,2.60,0.00,0.00,21.80,13.70,6.90,49.70,1,36.60,36765
3,43.50,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
4,43.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,43.40,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,43.40,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,43.40,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,43.40,13.80,16.70,1.40,24.40,14.00,10.60,26.30,1,27.10,42728
4,43.30,2.60,0.00,0.00,21.80,13.70,6.90,49.70,1,36.60,36765
1,43.30,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
2,43.20,2.10,33.20,1.20,10.40,13.80,11.00,46.00,1,29.40,41572
3,43.20,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,43.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,43.20,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
2,43.20,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
2,43.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,43.10,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,43.10,2.80,7.10,0.50,19.10,17.20,7.60,11.90,1,20.30,43328
2,43.10,9.10,0.00,0.70,9.00,14.30,7.70,7.30,2,23.30,44756
2,43.10,7.80,4.10,1.00,13.10,8.20,5.60,15.90,3,15.00,54012
3,43.00,1.40,20.70,3.40,21.30,20.30,21.70,60.70,1,34.70,37233
3,42.90,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
3,42.90,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
2,42.90,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
2,42.90,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,42.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,42.90,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
4,42.80,2.40,0.00,1.60,57.60,13.40,13.10,47.50,1,30.20,43569
3,42.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,42.80,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
3,42.80,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
3,42.80,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
2,42.70,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,42.60,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
2,42.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,42.50,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
3,42.50,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
4,42.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,42.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,42.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,42.40,5.90,14.00,0.40,22.30,11.00,11.10,10.40,2,26.50,46426
3,42.30,0.80,11.80,1.00,4.80,12.60,9.20,35.70,2,18.70,57710
3,42.30,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
3,42.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,42.30,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
3,42.30,2.80,7.10,0.50,19.10,17.20,7.60,11.90,1,20.30,43328
3,42.30,2.80,7.10,0.50,19.10,17.20,7.60,11.90,1,20.30,43328
3,42.30,0.50,0.00,0.00,8.50,10.30,8.30,6.20,2,20.50,42878
2,42.20,0.00,0.00,1.00,47.30,6.00,5.60,11.40,2,12.90,64768
2,42.20,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
3,42.20,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,42.20,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
3,42.10,5.00,0.00,1.80,29.20,11.80,12.00,33.80,1,26.20,46411
3,42.10,2.10,33.20,1.20,10.40,13.80,11.00,46.00,1,29.40,41572
2,42.10,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
2,42.10,8.90,39.40,2.40,28.50,15.70,12.50,55.30,1,29.20,38023
2,42.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,42.10,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
3,42.10,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,42.10,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
2,42.10,2.70,0.00,0.90,23.20,17.00,12.50,17.60,2,19.90,44946
2,42.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,42.00,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,42.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,42.00,2.70,0.00,0.90,23.20,17.00,12.50,17.60,2,19.90,44946
3,42.00,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
2,41.90,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
2,41.90,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
4,41.80,1.30,27.70,2.60,13.10,18.00,14.50,63.40,1,34.00,38818
2,41.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,41.80,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
2,41.80,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,41.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,41.70,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,41.70,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
3,41.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,41.70,7.80,0.00,1.50,15.20,11.80,13.80,6.70,3,20.10,47183
2,41.60,2.20,22.50,1.90,18.40,16.70,12.70,52.50,1,29.60,44015
3,41.60,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
2,41.60,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,41.60,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
4,41.60,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
3,41.60,5.80,0.00,1.40,23.20,14.70,6.70,7.50,1,23.20,43967
2,41.50,0.10,21.40,1.30,16.30,18.60,7.10,49.00,1,33.10,42807
3,41.50,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,41.50,3.90,0.00,5.90,10.30,9.10,4.20,11.60,2,18.60,50467
2,41.50,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,41.40,7.60,2.60,0.60,13.30,6.20,7.40,12.30,2,15.50,55052
2,41.40,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,41.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
3,41.30,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,41.20,2.90,15.60,1.20,16.80,11.30,14.80,59.50,2,24.80,47892
2,41.20,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
4,41.20,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,41.20,5.90,14.00,0.40,22.30,11.00,11.10,10.40,2,26.50,46426
2,41.10,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
1,41.10,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,41.10,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,41.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,41.00,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
3,41.00,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
2,40.90,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,40.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,40.90,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,40.90,3.90,0.00,5.90,10.30,9.10,4.20,11.60,2,18.60,50467
2,40.90,7.80,0.00,1.50,15.20,11.80,13.80,6.70,3,20.10,47183
2,40.80,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
1,40.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,40.80,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
1,40.80,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,40.80,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,40.70,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
4,40.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,40.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,40.70,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
3,40.60,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
4,40.60,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
1,40.60,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
3,40.60,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,40.60,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,40.60,12.80,13.80,2.30,19.90,12.40,10.50,17.90,2,20.40,44502
3,40.50,4.80,0.00,2.00,13.80,11.20,7.60,50.00,1,20.70,50122
2,40.50,0.10,21.40,1.30,16.30,18.60,7.10,49.00,1,33.10,42807
3,40.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,40.50,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
4,40.50,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,40.40,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,40.40,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
1,40.40,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
2,40.30,0.70,5.30,1.30,7.80,5.90,3.30,29.40,3,9.20,71920
2,40.30,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,40.30,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,40.30,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,40.20,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,40.10,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,40.10,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
3,40.00,2.40,16.20,0.90,7.10,19.10,15.80,44.70,1,41.80,36976
2,40.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,39.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,39.90,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
2,39.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,39.90,0.80,1.70,1.10,17.30,7.90,3.60,27.40,3,8.30,80428
1,39.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,39.80,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
1,39.80,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,39.80,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,39.70,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
4,39.70,4.80,0.00,2.00,13.80,11.20,7.60,50.00,1,20.70,50122
3,39.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,39.70,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,39.70,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,39.70,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
4,39.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,39.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,39.60,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,39.50,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
3,39.50,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
2,39.50,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
2,39.40,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
2,39.40,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,39.30,3.00,0.00,1.50,14.30,9.70,6.70,23.90,3,20.80,54900
3,39.30,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,39.30,9.90,39.30,1.40,19.10,19.80,19.30,74.20,1,34.70,35407
3,39.30,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,39.30,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
3,39.30,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,39.30,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
3,39.30,7.80,0.00,1.50,15.20,11.80,13.80,6.70,3,20.10,47183
2,39.20,7.60,2.60,0.60,13.30,6.20,7.40,12.30,2,15.50,55052
2,39.20,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,39.20,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,39.10,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,39.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,39.10,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
2,39.10,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
3,39.00,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,39.00,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
3,39.00,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
1,38.90,2.70,5.20,0.80,16.10,8.70,7.60,33.10,2,22.50,50748
2,38.90,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,38.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
3,38.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,38.90,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,38.80,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
3,38.60,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
3,38.60,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,38.50,4.00,13.00,1.30,6.70,11.90,10.20,41.40,2,18.40,58956
1,38.50,5.80,0.00,1.40,23.20,14.70,6.70,7.50,1,23.20,43967
2,38.50,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
2,38.40,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
1,38.30,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
2,38.30,3.00,8.80,1.30,20.70,6.60,10.50,56.00,1,22.20,46779
2,38.30,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,38.30,2.90,0.00,1.70,27.00,17.50,5.30,12.50,2,18.80,49138
2,38.30,11.10,0.00,1.00,9.60,14.00,8.80,7.60,2,25.80,41262
2,38.20,1.40,0.00,0.90,19.90,8.00,6.40,21.80,3,14.10,59471
3,38.20,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
1,38.10,4.80,0.00,2.00,13.80,11.20,7.60,50.00,1,20.70,50122
2,38.10,7.00,0.00,1.80,15.00,13.80,4.00,18.60,2,18.60,51491
2,38.00,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
3,38.00,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,38.00,9.50,0.00,1.50,16.90,12.90,6.10,8.00,2,16.60,50826
1,38.00,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
3,38.00,6.50,8.90,2.50,30.60,17.20,6.80,12.40,1,26.50,44080
3,38.00,12.50,11.40,2.00,16.60,13.30,11.60,16.00,1,25.90,42831
2,37.90,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
2,37.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,37.90,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,37.90,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,37.80,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
2,37.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,37.80,8.90,13.70,1.50,23.30,11.10,9.40,33.20,2,22.60,50149
2,37.70,2.90,1.80,1.70,13.40,10.50,7.90,37.60,2,20.50,51225
2,37.70,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
2,37.70,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
3,37.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,37.60,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
3,37.60,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,37.60,0.20,18.60,1.10,22.10,9.10,8.00,49.30,2,22.10,52166
2,37.60,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
3,37.60,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,37.50,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
2,37.40,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
3,37.40,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
2,37.30,2.00,46.70,1.40,24.10,16.30,5.40,66.50,1,30.60,38216
1,37.30,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,37.30,1.40,2.60,1.00,9.00,11.00,7.30,31.80,3,15.40,60296
3,37.30,0.90,11.20,0.40,14.20,12.30,5.70,27.30,3,13.10,73703
2,37.30,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,37.30,2.70,6.20,1.30,14.30,12.60,10.70,27.00,2,16.60,52798
1,37.20,3.30,3.50,1.40,13.70,17.50,9.90,20.30,2,19.10,48372
2,37.20,4.80,1.40,1.20,11.50,7.90,6.70,15.30,3,16.60,53960
2,37.10,1.10,27.90,1.50,23.30,9.80,9.50,42.70,2,23.00,50112
2,37.10,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
3,37.10,9.00,0.00,1.80,19.80,9.30,4.90,15.00,3,13.50,60801
2,37.10,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
2,37.10,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
2,37.00,6.30,18.90,1.30,11.50,6.30,8.30,21.60,3,20.00,53419
2,37.00,4.70,29.80,2.00,24.50,15.50,11.80,60.40,1,32.90,40263
3,37.00,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
4,37.00,3.30,6.70,1.70,14.30,13.80,10.10,27.40,2,24.00,46864
2,37.00,4.30,4.00,2.50,19.90,19.40,13.50,15.80,2,22.60,46342
1,37.00,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,36.90,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
3,36.90,4.40,16.00,1.60,21.20,12.60,8.60,35.80,2,18.30,50480
1,36.90,0.20,14.60,2.30,17.80,15.90,15.20,26.70,1,24.20,41869
3,36.80,2.40,0.00,1.60,57.60,13.40,13.10,47.50,1,30.20,43569
4,36.80,2.70,26.50,2.10,14.90,16.10,18.70,61.20,1,29.70,38430
2,36.80,1.80,3.10,1.20,6.70,5.90,4.00,39.10,3,9.70,80169
1,36.70,5.20,0.00,1.10,12.30,12.50,5.50,7.10,2,23.30,41864
2,36.70,5.50,1.80,1.10,13.70,5.90,8.60,32.30,1,21.30,50531
3,36.70,3.30,12.30,1.00,17.60,15.10,8.70,19.30,2,20.00,47758
2,36.70,2.20,12.90,0.80,17.50,8.60,4.90,52.70,3,16.40,64509
1,36.60,3.60,4.50,1.00,6.50,8.20,3.40,34.20,3,10.90,69297
2,36.60,3.10,24.40,0.80,9.80,8.10,6.60,7.40,3,14.20,48489
2,36.50,2.00,20.50,0.90,9.90,11.50,8.60,56.60,3,18.90,59329
2,36.50,2.60,5.30,1.10,15.10,14.30,7.10,23.70,2,18.70,53738
2,36.40,5.80,7.10,0.80,24.80,8.80,6.00,23.30,3,13.00,60044
